Node	IntermitentGenerators	Operationalhour	Scenario	Period	GeneratorStochasticAvailabilityRaw
France	Wind onshore	65	scenario2	2	0.0519
France	Wind onshore	66	scenario2	2	0.0502
France	Wind onshore	67	scenario2	2	0.0596
France	Wind onshore	68	scenario2	2	0.0713
France	Wind onshore	69	scenario2	2	0.0832
France	Wind onshore	70	scenario2	2	0.0981
France	Wind onshore	71	scenario2	2	0.1182
France	Wind onshore	72	scenario2	2	0.1422
Germany	Wind offshore	49	scenario2	2	0.4161
Germany	Wind offshore	50	scenario2	2	0.3776
Germany	Wind offshore	51	scenario2	2	0.3217
Germany	Wind offshore	52	scenario2	2	0.2564
Germany	Wind offshore	53	scenario2	2	0.2069
Germany	Wind offshore	54	scenario2	2	0.1676
Germany	Wind offshore	55	scenario2	2	0.139
Germany	Wind offshore	56	scenario2	2	0.1229
Germany	Wind offshore	57	scenario2	2	0.1197
Germany	Wind offshore	58	scenario2	2	0.1368
Germany	Wind offshore	59	scenario2	2	0.161
Germany	Wind offshore	60	scenario2	2	0.1714
Germany	Wind offshore	61	scenario2	2	0.1762
Germany	Wind offshore	62	scenario2	2	0.1784
Germany	Wind offshore	63	scenario2	2	0.1672
Germany	Wind offshore	64	scenario2	2	0.1473
Germany	Wind offshore	65	scenario2	2	0.1306
Germany	Wind offshore	66	scenario2	2	0.1207
Germany	Wind offshore	67	scenario2	2	0.1125
Germany	Wind offshore	68	scenario2	2	0.1027
Germany	Wind offshore	69	scenario2	2	0.0971
Germany	Wind offshore	70	scenario2	2	0.0993
Germany	Wind offshore	71	scenario2	2	0.1111
Germany	Wind offshore	72	scenario2	2	0.1277
Denmark	Wind offshore	49	scenario2	2	0.6241
Denmark	Wind offshore	50	scenario2	2	0.6085
Denmark	Wind offshore	51	scenario2	2	0.5901
Denmark	Wind offshore	52	scenario2	2	0.5615
Denmark	Wind offshore	53	scenario2	2	0.5004
Denmark	Wind offshore	54	scenario2	2	0.4073
Denmark	Wind offshore	55	scenario2	2	0.325
Denmark	Wind offshore	56	scenario2	2	0.2891
Denmark	Wind offshore	57	scenario2	2	0.2868
Denmark	Wind offshore	58	scenario2	2	0.2756
Denmark	Wind offshore	59	scenario2	2	0.2635
Denmark	Wind offshore	60	scenario2	2	0.2498
Denmark	Wind offshore	61	scenario2	2	0.2517
Denmark	Wind offshore	62	scenario2	2	0.2525
Denmark	Wind offshore	63	scenario2	2	0.2318
Denmark	Wind offshore	64	scenario2	2	0.1904
Denmark	Wind offshore	65	scenario2	2	0.1608
Denmark	Wind offshore	66	scenario2	2	0.1502
Denmark	Wind offshore	67	scenario2	2	0.152
Denmark	Wind offshore	68	scenario2	2	0.1532
Denmark	Wind offshore	69	scenario2	2	0.149
Denmark	Wind offshore	70	scenario2	2	0.1458
Denmark	Wind offshore	71	scenario2	2	0.1373
Denmark	Wind offshore	72	scenario2	2	0.1385
France	Wind offshore	49	scenario2	2	0.4186
France	Wind offshore	50	scenario2	2	0.407
France	Wind offshore	51	scenario2	2	0.3825
France	Wind offshore	52	scenario2	2	0.357
France	Wind offshore	53	scenario2	2	0.3389
France	Wind offshore	54	scenario2	2	0.3279
France	Wind offshore	55	scenario2	2	0.3279
France	Wind offshore	56	scenario2	2	0.3238
France	Wind offshore	57	scenario2	2	0.3211
France	Wind offshore	58	scenario2	2	0.3037
France	Wind offshore	59	scenario2	2	0.2984
France	Wind offshore	60	scenario2	2	0.2854
France	Wind offshore	61	scenario2	2	0.2479
France	Wind offshore	62	scenario2	2	0.212
France	Wind offshore	63	scenario2	2	0.1821
France	Wind offshore	64	scenario2	2	0.125
France	Wind offshore	65	scenario2	2	0.0448
France	Wind offshore	66	scenario2	2	0.018
France	Wind offshore	67	scenario2	2	0.0319
France	Wind offshore	68	scenario2	2	0.0483
France	Wind offshore	69	scenario2	2	0.1031
France	Wind offshore	70	scenario2	2	0.2109
France	Wind offshore	71	scenario2	2	0.3584
France	Wind offshore	72	scenario2	2	0.4902
Germany	Hydro run-of-the-river	49	scenario2	2	0.647732474
Germany	Hydro run-of-the-river	50	scenario2	2	0.658363231
Germany	Hydro run-of-the-river	51	scenario2	2	0.65720887
Germany	Hydro run-of-the-river	52	scenario2	2	0.657056293
Germany	Hydro run-of-the-river	53	scenario2	2	0.657506179
Germany	Hydro run-of-the-river	54	scenario2	2	0.653489457
Germany	Hydro run-of-the-river	55	scenario2	2	0.651658522
Germany	Hydro run-of-the-river	56	scenario2	2	0.649181528
Germany	Hydro run-of-the-river	57	scenario2	2	0.648114355
Germany	Hydro run-of-the-river	58	scenario2	2	0.648538958
Germany	Hydro run-of-the-river	59	scenario2	2	0.647345362
Germany	Hydro run-of-the-river	60	scenario2	2	0.57854057
Germany	Hydro run-of-the-river	61	scenario2	2	0.575926693
Germany	Hydro run-of-the-river	62	scenario2	2	0.574558723
Germany	Hydro run-of-the-river	63	scenario2	2	0.57477146
Germany	Hydro run-of-the-river	64	scenario2	2	0.571376384
Germany	Hydro run-of-the-river	65	scenario2	2	0.572960578
Germany	Hydro run-of-the-river	66	scenario2	2	0.576332986
Germany	Hydro run-of-the-river	67	scenario2	2	0.575493372
Germany	Hydro run-of-the-river	68	scenario2	2	0.577067976
Germany	Hydro run-of-the-river	69	scenario2	2	0.579932081
Germany	Hydro run-of-the-river	70	scenario2	2	0.586276707
Germany	Hydro run-of-the-river	71	scenario2	2	0.593730356
Germany	Hydro run-of-the-river	72	scenario2	2	0.598058337
Denmark	Hydro run-of-the-river	49	scenario2	2	0.186
Denmark	Hydro run-of-the-river	50	scenario2	2	0.186
Denmark	Hydro run-of-the-river	51	scenario2	2	0.186
Denmark	Hydro run-of-the-river	52	scenario2	2	0.186
Denmark	Hydro run-of-the-river	53	scenario2	2	0.184
Denmark	Hydro run-of-the-river	54	scenario2	2	0.184
Denmark	Hydro run-of-the-river	55	scenario2	2	0.184
Denmark	Hydro run-of-the-river	56	scenario2	2	0.184
Denmark	Hydro run-of-the-river	57	scenario2	2	0.184
Denmark	Hydro run-of-the-river	58	scenario2	2	0.184
Denmark	Hydro run-of-the-river	59	scenario2	2	0.184
Denmark	Hydro run-of-the-river	60	scenario2	2	0.186
Denmark	Hydro run-of-the-river	61	scenario2	2	0.186
Denmark	Hydro run-of-the-river	62	scenario2	2	0.186
Denmark	Hydro run-of-the-river	63	scenario2	2	0.186
Denmark	Hydro run-of-the-river	64	scenario2	2	0.186
Denmark	Hydro run-of-the-river	65	scenario2	2	0.186
Denmark	Hydro run-of-the-river	66	scenario2	2	0.186
Denmark	Hydro run-of-the-river	67	scenario2	2	0.188
Denmark	Hydro run-of-the-river	68	scenario2	2	0.186
Denmark	Hydro run-of-the-river	69	scenario2	2	0.186
Denmark	Hydro run-of-the-river	70	scenario2	2	0.186
Denmark	Hydro run-of-the-river	71	scenario2	2	0.186
Denmark	Hydro run-of-the-river	72	scenario2	2	0.186
France	Hydro run-of-the-river	49	scenario2	2	0.527637572
France	Hydro run-of-the-river	50	scenario2	2	0.51311092
France	Hydro run-of-the-river	51	scenario2	2	0.522220854
France	Hydro run-of-the-river	52	scenario2	2	0.56235381
France	Hydro run-of-the-river	53	scenario2	2	0.581927859
France	Hydro run-of-the-river	54	scenario2	2	0.588575649
France	Hydro run-of-the-river	55	scenario2	2	0.560507202
France	Hydro run-of-the-river	56	scenario2	2	0.54770405
France	Hydro run-of-the-river	57	scenario2	2	0.536131971
France	Hydro run-of-the-river	58	scenario2	2	0.469654069
France	Hydro run-of-the-river	59	scenario2	2	0.426320325
France	Hydro run-of-the-river	60	scenario2	2	0.377446756
France	Hydro run-of-the-river	61	scenario2	2	0.37683122
France	Hydro run-of-the-river	62	scenario2	2	0.373999754
France	Hydro run-of-the-river	63	scenario2	2	0.373876647
France	Hydro run-of-the-river	64	scenario2	2	0.401945094
France	Hydro run-of-the-river	65	scenario2	2	0.425827896
France	Hydro run-of-the-river	66	scenario2	2	0.465099101
France	Hydro run-of-the-river	67	scenario2	2	0.500923304
France	Hydro run-of-the-river	68	scenario2	2	0.528376216
France	Hydro run-of-the-river	69	scenario2	2	0.55127416
France	Hydro run-of-the-river	70	scenario2	2	0.551889696
France	Hydro run-of-the-river	71	scenario2	2	0.542410439
France	Hydro run-of-the-river	72	scenario2	2	0.504493414
Germany	Solar	73	scenario2	2	0.0
Germany	Solar	74	scenario2	2	0.0
Germany	Solar	75	scenario2	2	0.0
Germany	Solar	76	scenario2	2	0.0
Germany	Solar	77	scenario2	2	0.0
Germany	Solar	78	scenario2	2	0.0
Germany	Solar	79	scenario2	2	0.0
Germany	Solar	80	scenario2	2	0.0
Germany	Solar	81	scenario2	2	0.0
Germany	Solar	82	scenario2	2	0.0
Germany	Solar	83	scenario2	2	0.0
Germany	Solar	84	scenario2	2	0.006
Germany	Solar	85	scenario2	2	0.036
Germany	Solar	86	scenario2	2	0.064
Germany	Solar	87	scenario2	2	0.076
Germany	Solar	88	scenario2	2	0.072
Germany	Solar	89	scenario2	2	0.063
Germany	Solar	90	scenario2	2	0.045
Germany	Solar	91	scenario2	2	0.018
Germany	Solar	92	scenario2	2	0.0
Germany	Solar	93	scenario2	2	0.0
Germany	Solar	94	scenario2	2	0.0
Germany	Solar	95	scenario2	2	0.0
Germany	Solar	96	scenario2	2	0.0
Denmark	Solar	73	scenario2	2	0.0
Denmark	Solar	74	scenario2	2	0.0
Denmark	Solar	75	scenario2	2	0.0
Denmark	Solar	76	scenario2	2	0.0
Denmark	Solar	77	scenario2	2	0.0
Denmark	Solar	78	scenario2	2	0.0
Denmark	Solar	79	scenario2	2	0.0
Denmark	Solar	80	scenario2	2	0.0
Denmark	Solar	81	scenario2	2	0.0
Denmark	Solar	82	scenario2	2	0.0
Denmark	Solar	83	scenario2	2	0.0
Denmark	Solar	84	scenario2	2	0.0
Denmark	Solar	85	scenario2	2	0.0
Denmark	Solar	86	scenario2	2	0.004
Denmark	Solar	87	scenario2	2	0.032
Denmark	Solar	88	scenario2	2	0.061
Denmark	Solar	89	scenario2	2	0.085
Denmark	Solar	90	scenario2	2	0.055
Denmark	Solar	91	scenario2	2	0.007
Denmark	Solar	92	scenario2	2	0.0
Denmark	Solar	93	scenario2	2	0.0
Denmark	Solar	94	scenario2	2	0.0
Denmark	Solar	95	scenario2	2	0.0
Denmark	Solar	96	scenario2	2	0.0
France	Solar	73	scenario2	2	0.0
France	Solar	74	scenario2	2	0.0
France	Solar	75	scenario2	2	0.0
France	Solar	76	scenario2	2	0.0
France	Solar	77	scenario2	2	0.0
France	Solar	78	scenario2	2	0.0
France	Solar	79	scenario2	2	0.0
France	Solar	80	scenario2	2	0.0
France	Solar	81	scenario2	2	0.0
France	Solar	82	scenario2	2	0.0
France	Solar	83	scenario2	2	0.0
France	Solar	84	scenario2	2	0.009
France	Solar	85	scenario2	2	0.049
France	Solar	86	scenario2	2	0.095
France	Solar	87	scenario2	2	0.14
France	Solar	88	scenario2	2	0.168
France	Solar	89	scenario2	2	0.177
France	Solar	90	scenario2	2	0.156
France	Solar	91	scenario2	2	0.095
France	Solar	92	scenario2	2	0.027
France	Solar	93	scenario2	2	0.0
France	Solar	94	scenario2	2	0.0
France	Solar	95	scenario2	2	0.0
France	Solar	96	scenario2	2	0.0
Germany	Wind onshore	73	scenario2	2	0.375
Germany	Wind onshore	74	scenario2	2	0.3822
Germany	Wind onshore	75	scenario2	2	0.3996
Germany	Wind onshore	76	scenario2	2	0.4156
Germany	Wind onshore	77	scenario2	2	0.4505
Germany	Wind onshore	78	scenario2	2	0.4882
Germany	Wind onshore	79	scenario2	2	0.5287
Germany	Wind onshore	80	scenario2	2	0.5747
Germany	Wind onshore	81	scenario2	2	0.6297
Germany	Wind onshore	82	scenario2	2	0.6858
Germany	Wind onshore	83	scenario2	2	0.7288
Germany	Wind onshore	84	scenario2	2	0.7642
Germany	Wind onshore	85	scenario2	2	0.7863
Germany	Wind onshore	86	scenario2	2	0.7983
Germany	Wind onshore	87	scenario2	2	0.7995
Germany	Wind onshore	88	scenario2	2	0.7938
Germany	Wind onshore	89	scenario2	2	0.773
Germany	Wind onshore	90	scenario2	2	0.7482
Germany	Wind onshore	91	scenario2	2	0.7145
Germany	Wind onshore	92	scenario2	2	0.6835
Germany	Wind onshore	93	scenario2	2	0.653
Germany	Wind onshore	94	scenario2	2	0.6299
Germany	Wind onshore	95	scenario2	2	0.6114
Germany	Wind onshore	96	scenario2	2	0.5857
Denmark	Wind onshore	73	scenario2	2	0.1981
Denmark	Wind onshore	74	scenario2	2	0.1917
Denmark	Wind onshore	75	scenario2	2	0.2336
Denmark	Wind onshore	76	scenario2	2	0.2909
Denmark	Wind onshore	77	scenario2	2	0.3667
Denmark	Wind onshore	78	scenario2	2	0.466
Denmark	Wind onshore	79	scenario2	2	0.5635
Denmark	Wind onshore	80	scenario2	2	0.6579
Denmark	Wind onshore	81	scenario2	2	0.745
Denmark	Wind onshore	82	scenario2	2	0.8095
Denmark	Wind onshore	83	scenario2	2	0.8742
Denmark	Wind onshore	84	scenario2	2	0.9104
Denmark	Wind onshore	85	scenario2	2	0.9176
Denmark	Wind onshore	86	scenario2	2	0.9032
Denmark	Wind onshore	87	scenario2	2	0.874
Denmark	Wind onshore	88	scenario2	2	0.8262
Denmark	Wind onshore	89	scenario2	2	0.7675
Denmark	Wind onshore	90	scenario2	2	0.7197
Denmark	Wind onshore	91	scenario2	2	0.6725
Denmark	Wind onshore	92	scenario2	2	0.6487
Denmark	Wind onshore	93	scenario2	2	0.6662
Denmark	Wind onshore	94	scenario2	2	0.6713
Denmark	Wind onshore	95	scenario2	2	0.6691
Denmark	Wind onshore	96	scenario2	2	0.6802
France	Wind onshore	73	scenario2	2	0.3205
France	Wind onshore	74	scenario2	2	0.359
France	Wind onshore	75	scenario2	2	0.3951
France	Wind onshore	76	scenario2	2	0.4253
France	Wind onshore	77	scenario2	2	0.4697
France	Wind onshore	78	scenario2	2	0.5181
France	Wind onshore	79	scenario2	2	0.5735
France	Wind onshore	80	scenario2	2	0.6122
France	Wind onshore	81	scenario2	2	0.6271
France	Wind onshore	82	scenario2	2	0.6427
France	Wind onshore	83	scenario2	2	0.6517
France	Wind onshore	84	scenario2	2	0.647
France	Wind onshore	85	scenario2	2	0.6302
France	Wind onshore	86	scenario2	2	0.6102
France	Wind onshore	87	scenario2	2	0.6008
France	Wind onshore	88	scenario2	2	0.6028
France	Wind onshore	89	scenario2	2	0.6149
France	Wind onshore	90	scenario2	2	0.6234
France	Wind onshore	91	scenario2	2	0.6203
France	Wind onshore	92	scenario2	2	0.6182
France	Wind onshore	93	scenario2	2	0.6188
France	Wind onshore	94	scenario2	2	0.6173
France	Wind onshore	95	scenario2	2	0.6251
France	Wind onshore	96	scenario2	2	0.6495
Germany	Wind offshore	73	scenario2	2	0.7176
Germany	Wind offshore	74	scenario2	2	0.7671
Germany	Wind offshore	75	scenario2	2	0.8049
Germany	Wind offshore	76	scenario2	2	0.8363
Germany	Wind offshore	77	scenario2	2	0.866
Germany	Wind offshore	78	scenario2	2	0.908
Germany	Wind offshore	79	scenario2	2	0.9369
Germany	Wind offshore	80	scenario2	2	0.9533
Germany	Wind offshore	81	scenario2	2	0.9675
Germany	Wind offshore	82	scenario2	2	0.9736
Germany	Wind offshore	83	scenario2	2	0.9739
Germany	Wind offshore	84	scenario2	2	0.9802
Germany	Wind offshore	85	scenario2	2	0.973
Germany	Wind offshore	86	scenario2	2	0.9538
Germany	Wind offshore	87	scenario2	2	0.9338
Germany	Wind offshore	88	scenario2	2	0.9291
Germany	Wind offshore	89	scenario2	2	0.9192
Germany	Wind offshore	90	scenario2	2	0.9154
Germany	Wind offshore	91	scenario2	2	0.923
Germany	Wind offshore	92	scenario2	2	0.9306
Germany	Wind offshore	93	scenario2	2	0.9305
Germany	Wind offshore	94	scenario2	2	0.9283
Germany	Wind offshore	95	scenario2	2	0.923
Germany	Wind offshore	96	scenario2	2	0.9268
Denmark	Wind offshore	73	scenario2	2	0.4232
Denmark	Wind offshore	74	scenario2	2	0.4731
Denmark	Wind offshore	75	scenario2	2	0.5046
Denmark	Wind offshore	76	scenario2	2	0.5372
Denmark	Wind offshore	77	scenario2	2	0.5936
Denmark	Wind offshore	78	scenario2	2	0.7059
Denmark	Wind offshore	79	scenario2	2	0.7996
Denmark	Wind offshore	80	scenario2	2	0.868
Denmark	Wind offshore	81	scenario2	2	0.9129
Denmark	Wind offshore	82	scenario2	2	0.9413
Denmark	Wind offshore	83	scenario2	2	0.9534
Denmark	Wind offshore	84	scenario2	2	0.9693
Denmark	Wind offshore	85	scenario2	2	0.9768
Denmark	Wind offshore	86	scenario2	2	0.9766
Denmark	Wind offshore	87	scenario2	2	0.9695
Denmark	Wind offshore	88	scenario2	2	0.9505
Denmark	Wind offshore	89	scenario2	2	0.9296
Denmark	Wind offshore	90	scenario2	2	0.8959
Denmark	Wind offshore	91	scenario2	2	0.8656
Denmark	Wind offshore	92	scenario2	2	0.85
Denmark	Wind offshore	93	scenario2	2	0.8417
Denmark	Wind offshore	94	scenario2	2	0.8456
Denmark	Wind offshore	95	scenario2	2	0.8705
Denmark	Wind offshore	96	scenario2	2	0.8811
France	Wind offshore	73	scenario2	2	0.5858
France	Wind offshore	74	scenario2	2	0.6557
France	Wind offshore	75	scenario2	2	0.7247
France	Wind offshore	76	scenario2	2	0.777
France	Wind offshore	77	scenario2	2	0.8132
France	Wind offshore	78	scenario2	2	0.8619
France	Wind offshore	79	scenario2	2	0.8904
France	Wind offshore	80	scenario2	2	0.9255
France	Wind offshore	81	scenario2	2	0.9339
France	Wind offshore	82	scenario2	2	0.9236
France	Wind offshore	83	scenario2	2	0.9056
France	Wind offshore	84	scenario2	2	0.9142
France	Wind offshore	85	scenario2	2	0.8484
France	Wind offshore	86	scenario2	2	0.7723
France	Wind offshore	87	scenario2	2	0.7608
France	Wind offshore	88	scenario2	2	0.7578
France	Wind offshore	89	scenario2	2	0.7923
France	Wind offshore	90	scenario2	2	0.8743
France	Wind offshore	91	scenario2	2	0.8953
France	Wind offshore	92	scenario2	2	0.9232
France	Wind offshore	93	scenario2	2	0.951
France	Wind offshore	94	scenario2	2	0.971
France	Wind offshore	95	scenario2	2	0.9778
France	Wind offshore	96	scenario2	2	0.9766
Germany	Hydro run-of-the-river	73	scenario2	2	0.467293835
Germany	Hydro run-of-the-river	74	scenario2	2	0.468635648
Germany	Hydro run-of-the-river	75	scenario2	2	0.471179776
Germany	Hydro run-of-the-river	76	scenario2	2	0.472831105
Germany	Hydro run-of-the-river	77	scenario2	2	0.474726559
Germany	Hydro run-of-the-river	78	scenario2	2	0.475043049
Germany	Hydro run-of-the-river	79	scenario2	2	0.477706623
Germany	Hydro run-of-the-river	80	scenario2	2	0.478695328
Germany	Hydro run-of-the-river	81	scenario2	2	0.474021213
Germany	Hydro run-of-the-river	82	scenario2	2	0.47185635
Germany	Hydro run-of-the-river	83	scenario2	2	0.473353357
Germany	Hydro run-of-the-river	84	scenario2	2	0.473360332
Germany	Hydro run-of-the-river	85	scenario2	2	0.477446805
Germany	Hydro run-of-the-river	86	scenario2	2	0.477627283
Germany	Hydro run-of-the-river	87	scenario2	2	0.478214926
Germany	Hydro run-of-the-river	88	scenario2	2	0.4812133
Germany	Hydro run-of-the-river	89	scenario2	2	0.480623913
Germany	Hydro run-of-the-river	90	scenario2	2	0.481056362
Germany	Hydro run-of-the-river	91	scenario2	2	0.48157164
Germany	Hydro run-of-the-river	92	scenario2	2	0.483413909
Germany	Hydro run-of-the-river	93	scenario2	2	0.481289153
Germany	Hydro run-of-the-river	94	scenario2	2	0.482174104
Germany	Hydro run-of-the-river	95	scenario2	2	0.486887454
Germany	Hydro run-of-the-river	96	scenario2	2	0.487436735
Denmark	Hydro run-of-the-river	73	scenario2	2	0.438
Denmark	Hydro run-of-the-river	74	scenario2	2	0.438
Denmark	Hydro run-of-the-river	75	scenario2	2	0.44
Denmark	Hydro run-of-the-river	76	scenario2	2	0.44
Denmark	Hydro run-of-the-river	77	scenario2	2	0.44
Denmark	Hydro run-of-the-river	78	scenario2	2	0.44
Denmark	Hydro run-of-the-river	79	scenario2	2	0.44
Denmark	Hydro run-of-the-river	80	scenario2	2	0.44
Denmark	Hydro run-of-the-river	81	scenario2	2	0.442
Denmark	Hydro run-of-the-river	82	scenario2	2	0.442
Denmark	Hydro run-of-the-river	83	scenario2	2	0.442
Denmark	Hydro run-of-the-river	84	scenario2	2	0.442
Denmark	Hydro run-of-the-river	85	scenario2	2	0.442
Denmark	Hydro run-of-the-river	86	scenario2	2	0.442
Denmark	Hydro run-of-the-river	87	scenario2	2	0.442
Denmark	Hydro run-of-the-river	88	scenario2	2	0.442
Denmark	Hydro run-of-the-river	89	scenario2	2	0.442
Denmark	Hydro run-of-the-river	90	scenario2	2	0.444
Denmark	Hydro run-of-the-river	91	scenario2	2	0.444
Denmark	Hydro run-of-the-river	92	scenario2	2	0.444
Denmark	Hydro run-of-the-river	93	scenario2	2	0.444
Denmark	Hydro run-of-the-river	94	scenario2	2	0.444
Denmark	Hydro run-of-the-river	95	scenario2	2	0.442
Denmark	Hydro run-of-the-river	96	scenario2	2	0.442
France	Hydro run-of-the-river	73	scenario2	2	0.794287825
France	Hydro run-of-the-river	74	scenario2	2	0.771266773
France	Hydro run-of-the-river	75	scenario2	2	0.733472855
France	Hydro run-of-the-river	76	scenario2	2	0.720054167
France	Hydro run-of-the-river	77	scenario2	2	0.683368214
France	Hydro run-of-the-river	78	scenario2	2	0.67019574
France	Hydro run-of-the-river	79	scenario2	2	0.671180598
France	Hydro run-of-the-river	80	scenario2	2	0.662563092
France	Hydro run-of-the-river	81	scenario2	2	0.679921211
France	Hydro run-of-the-river	82	scenario2	2	0.725470885
France	Hydro run-of-the-river	83	scenario2	2	0.769173951
France	Hydro run-of-the-river	84	scenario2	2	0.787516927
France	Hydro run-of-the-river	85	scenario2	2	0.796626862
France	Hydro run-of-the-river	86	scenario2	2	0.795888219
France	Hydro run-of-the-river	87	scenario2	2	0.802782223
France	Hydro run-of-the-river	88	scenario2	2	0.827403669
France	Hydro run-of-the-river	89	scenario2	2	0.823218023
France	Hydro run-of-the-river	90	scenario2	2	0.813615659
France	Hydro run-of-the-river	91	scenario2	2	0.808075834
France	Hydro run-of-the-river	92	scenario2	2	0.829619599
France	Hydro run-of-the-river	93	scenario2	2	0.85621076
France	Hydro run-of-the-river	94	scenario2	2	0.867167303
France	Hydro run-of-the-river	95	scenario2	2	0.872584021
France	Hydro run-of-the-river	96	scenario2	2	0.865197587
Germany	Solar	97	scenario2	2	0.0
Germany	Solar	98	scenario2	2	0.0
Germany	Solar	99	scenario2	2	0.033
Germany	Solar	100	scenario2	2	0.169
Germany	Solar	101	scenario2	2	0.319
Germany	Solar	102	scenario2	2	0.402
Germany	Solar	103	scenario2	2	0.417
Germany	Solar	104	scenario2	2	0.379
Germany	Solar	105	scenario2	2	0.282
Germany	Solar	106	scenario2	2	0.134
Germany	Solar	107	scenario2	2	0.01
Germany	Solar	108	scenario2	2	0.0
Germany	Solar	109	scenario2	2	0.0
Germany	Solar	110	scenario2	2	0.0
Germany	Solar	111	scenario2	2	0.0
Germany	Solar	112	scenario2	2	0.0
Germany	Solar	113	scenario2	2	0.0
Germany	Solar	114	scenario2	2	0.0
Germany	Solar	115	scenario2	2	0.0
Germany	Solar	116	scenario2	2	0.0
Germany	Solar	117	scenario2	2	0.0
Germany	Solar	118	scenario2	2	0.0
Germany	Solar	119	scenario2	2	0.0
Germany	Solar	120	scenario2	2	0.0
Germany	Solar	121	scenario2	2	0.0
Germany	Solar	122	scenario2	2	0.0
Germany	Solar	123	scenario2	2	0.033
Germany	Solar	124	scenario2	2	0.169
Germany	Solar	125	scenario2	2	0.319
Germany	Solar	126	scenario2	2	0.402
Germany	Solar	127	scenario2	2	0.417
Germany	Solar	128	scenario2	2	0.379
Germany	Solar	129	scenario2	2	0.282
Germany	Solar	130	scenario2	2	0.134
Germany	Solar	131	scenario2	2	0.01
Germany	Solar	132	scenario2	2	0.0
Germany	Solar	133	scenario2	2	0.0
Germany	Solar	134	scenario2	2	0.0
Germany	Solar	135	scenario2	2	0.0
Germany	Solar	136	scenario2	2	0.0
Germany	Solar	137	scenario2	2	0.0
Germany	Solar	138	scenario2	2	0.0
Germany	Solar	139	scenario2	2	0.0
Germany	Solar	140	scenario2	2	0.0
Germany	Solar	141	scenario2	2	0.0
Germany	Solar	142	scenario2	2	0.0
Germany	Solar	143	scenario2	2	0.0
Germany	Solar	144	scenario2	2	0.0
Denmark	Solar	97	scenario2	2	0.0
Denmark	Solar	98	scenario2	2	0.0
Denmark	Solar	99	scenario2	2	0.0
Denmark	Solar	100	scenario2	2	0.033
Denmark	Solar	101	scenario2	2	0.082
Denmark	Solar	102	scenario2	2	0.122
Denmark	Solar	103	scenario2	2	0.141
Denmark	Solar	104	scenario2	2	0.123
Denmark	Solar	105	scenario2	2	0.076
Denmark	Solar	106	scenario2	2	0.021
Denmark	Solar	107	scenario2	2	0.0
Denmark	Solar	108	scenario2	2	0.0
Denmark	Solar	109	scenario2	2	0.0
Denmark	Solar	110	scenario2	2	0.0
Denmark	Solar	111	scenario2	2	0.0
Denmark	Solar	112	scenario2	2	0.0
Denmark	Solar	113	scenario2	2	0.0
Denmark	Solar	114	scenario2	2	0.0
Denmark	Solar	115	scenario2	2	0.0
Denmark	Solar	116	scenario2	2	0.0
Denmark	Solar	117	scenario2	2	0.0
Denmark	Solar	118	scenario2	2	0.0
Denmark	Solar	119	scenario2	2	0.0
Denmark	Solar	120	scenario2	2	0.0
Denmark	Solar	121	scenario2	2	0.0
Denmark	Solar	122	scenario2	2	0.0
Denmark	Solar	123	scenario2	2	0.0
Denmark	Solar	124	scenario2	2	0.033
Denmark	Solar	125	scenario2	2	0.082
Denmark	Solar	126	scenario2	2	0.122
Denmark	Solar	127	scenario2	2	0.141
Denmark	Solar	128	scenario2	2	0.123
Denmark	Solar	129	scenario2	2	0.076
Denmark	Solar	130	scenario2	2	0.021
Denmark	Solar	131	scenario2	2	0.0
Denmark	Solar	132	scenario2	2	0.0
Denmark	Solar	133	scenario2	2	0.0
Denmark	Solar	134	scenario2	2	0.0
Denmark	Solar	135	scenario2	2	0.0
Denmark	Solar	136	scenario2	2	0.0
Denmark	Solar	137	scenario2	2	0.0
Denmark	Solar	138	scenario2	2	0.0
Denmark	Solar	139	scenario2	2	0.0
Denmark	Solar	140	scenario2	2	0.0
Denmark	Solar	141	scenario2	2	0.0
Denmark	Solar	142	scenario2	2	0.0
Denmark	Solar	143	scenario2	2	0.0
Denmark	Solar	144	scenario2	2	0.0
France	Solar	97	scenario2	2	0.0
France	Solar	98	scenario2	2	0.0
France	Solar	99	scenario2	2	0.009
France	Solar	100	scenario2	2	0.054
France	Solar	101	scenario2	2	0.103
France	Solar	102	scenario2	2	0.142
France	Solar	103	scenario2	2	0.158
France	Solar	104	scenario2	2	0.148
France	Solar	105	scenario2	2	0.116
France	Solar	106	scenario2	2	0.067
France	Solar	107	scenario2	2	0.018
France	Solar	108	scenario2	2	0.0
France	Solar	109	scenario2	2	0.0
France	Solar	110	scenario2	2	0.0
France	Solar	111	scenario2	2	0.0
France	Solar	112	scenario2	2	0.0
France	Solar	113	scenario2	2	0.0
France	Solar	114	scenario2	2	0.0
France	Solar	115	scenario2	2	0.0
France	Solar	116	scenario2	2	0.0
France	Solar	117	scenario2	2	0.0
France	Solar	118	scenario2	2	0.0
France	Solar	119	scenario2	2	0.0
France	Solar	120	scenario2	2	0.0
France	Solar	121	scenario2	2	0.0
France	Solar	122	scenario2	2	0.0
France	Solar	123	scenario2	2	0.009
France	Solar	124	scenario2	2	0.054
France	Solar	125	scenario2	2	0.103
France	Solar	126	scenario2	2	0.142
France	Solar	127	scenario2	2	0.158
